module,syllabusRef,level,text,optionA,optionB,optionC,optionD,correctAnswer,difficulty,subTopic,aiSourceRef,aiConfidence,status,reviewNote,points,sourceFile,rawJson,isEssay
M6,M6.06.02,,**Which of the following is an important consideration when using ferrous materials in aircraft?**,Low thermal conductivity,Susceptibility to corrosion,High weight-to-strength ratio,,Susceptibility to corrosion,MEDIUM,,,,APPROVED,Answer extracted from source document bold marker,1,Materials Q1 set.docx,"{""raw"": ""**Which of the following is an important consideration when using ferrous materials in aircraft?**"", ""question"": ""**Which of the following is an important consideration when using ferrous materials in aircraft?**"", ""options"": [""Low thermal conductivity"", ""Susceptibility to corrosion"", ""High weight-to-strength ratio""], ""correct"": ""Susceptibility to corrosion"", ""answer_text"": null, ""category"": null, ""source_file"": ""Materials Q1 set.docx"", ""source_module"": ""M6"", ""fmt"": ""csv"", ""module"": ""M6"", ""syllabusRef"": ""M6.06.02"", ""level"": """", ""difficulty"": ""MEDIUM"", ""subTopic"": """", ""isEssay"": false}",False
M6,M6.6.4(b),,**Which process involves heating steel to a high temperature and then rapidly cooling it?**,Quenching,Normalizing,Tempering,,Quenching,MEDIUM,,,,APPROVED,Answer extracted from source document bold marker,1,Materials Q1 set.docx,"{""raw"": ""**Which process involves heating steel to a high temperature and then rapidly cooling it?**"", ""question"": ""**Which process involves heating steel to a high temperature and then rapidly cooling it?**"", ""options"": [""Quenching"", ""Normalizing"", ""Tempering""], ""correct"": ""Quenching"", ""answer_text"": null, ""category"": null, ""source_file"": ""Materials Q1 set.docx"", ""source_module"": ""M6"", ""fmt"": ""csv"", ""module"": ""M6"", ""syllabusRef"": ""M6.6.4(b)"", ""level"": """", ""difficulty"": ""MEDIUM"", ""subTopic"": """", ""isEssay"": false}",False
M6,M6.06.04,,**What is the main drawback of using high-strength steels in aircraft structures?**,Increased susceptibility to corrosion,Low tensile strength,High electrical conductivity,,Increased susceptibility to corrosion,MEDIUM,,,,APPROVED,Answer extracted from source document bold marker,1,Materials Q1 set.docx,"{""raw"": ""**What is the main drawback of using high-strength steels in aircraft structures?**"", ""question"": ""**What is the main drawback of using high-strength steels in aircraft structures?**"", ""options"": [""Increased susceptibility to corrosion"", ""Low tensile strength"", ""High electrical conductivity""], ""correct"": ""Increased susceptibility to corrosion"", ""answer_text"": null, ""category"": null, ""source_file"": ""Materials Q1 set.docx"", ""source_module"": ""M6"", ""fmt"": ""csv"", ""module"": ""M6"", ""syllabusRef"": ""M6.06.04"", ""level"": """", ""difficulty"": ""MEDIUM"", ""subTopic"": """", ""isEssay"": false}",False
M6,M6.06.02,,**Which of the following ferrous materials is most susceptible to corrosion?**,Mild steel,Stainless steel,Alloy steel,,Mild steel,MEDIUM,,,,APPROVED,Answer extracted from source document bold marker,1,Materials Q1 set.docx,"{""raw"": ""**Which of the following ferrous materials is most susceptible to corrosion?**"", ""question"": ""**Which of the following ferrous materials is most susceptible to corrosion?**"", ""options"": [""Mild steel"", ""Stainless steel"", ""Alloy steel""], ""correct"": ""Mild steel"", ""answer_text"": null, ""category"": null, ""source_file"": ""Materials Q1 set.docx"", ""source_module"": ""M6"", ""fmt"": ""csv"", ""module"": ""M6"", ""syllabusRef"": ""M6.06.02"", ""level"": """", ""difficulty"": ""MEDIUM"", ""subTopic"": """", ""isEssay"": false}",False
M6,M6.6.1(c),,**What is the purpose of normalizing steel in the heat treatment process?**,Increase hardness,Refine the grain structure and improve mechanical properties,Increase electrical resistance,,Refine the grain structure and improve mechanical properties,MEDIUM,,,,APPROVED,Answer extracted from source document bold marker,1,Materials Q1 set.docx,"{""raw"": ""**What is the purpose of normalizing steel in the heat treatment process?**"", ""question"": ""**What is the purpose of normalizing steel in the heat treatment process?**"", ""options"": [""Increase hardness"", ""Refine the grain structure and improve mechanical properties"", ""Increase electrical resistance""], ""correct"": ""Refine the grain structure and improve mechanical properties"", ""answer_text"": null, ""category"": null, ""source_file"": ""Materials Q1 set.docx"", ""source_module"": ""M6"", ""fmt"": ""csv"", ""module"": ""M6"", ""syllabusRef"": ""M6.6.1(c)"", ""level"": """", ""difficulty"": ""MEDIUM"", ""subTopic"": """", ""isEssay"": false}",False
M6,,,**What is a common characteristic of tool steels?**,High formability,High wear resistance,Low hardness,,High wear resistance,MEDIUM,,,,APPROVED,Answer extracted from source document bold marker,1,Materials Q1 set.docx,"{""raw"": ""**What is a common characteristic of tool steels?**"", ""question"": ""**What is a common characteristic of tool steels?**"", ""options"": [""High formability"", ""High wear resistance"", ""Low hardness""], ""correct"": ""High wear resistance"", ""answer_text"": null, ""category"": null, ""source_file"": ""Materials Q1 set.docx"", ""source_module"": ""M6"", ""fmt"": ""csv"", ""module"": ""M6"", ""syllabusRef"": """", ""level"": """", ""difficulty"": ""MEDIUM"", ""subTopic"": """", ""isEssay"": false}",False
M6,M6.06.09,,**What type of steel is used in high-temperature environments in aircraft engines?**,Heat-resistant alloy steel,Mild steel,Carbon steel,,Heat-resistant alloy steel,MEDIUM,,,,APPROVED,Answer extracted from source document bold marker,1,Materials Q1 set.docx,"{""raw"": ""**What type of steel is used in high-temperature environments in aircraft engines?**"", ""question"": ""**What type of steel is used in high-temperature environments in aircraft engines?**"", ""options"": [""Heat-resistant alloy steel"", ""Mild steel"", ""Carbon steel""], ""correct"": ""Heat-resistant alloy steel"", ""answer_text"": null, ""category"": null, ""source_file"": ""Materials Q1 set.docx"", ""source_module"": ""M6"", ""fmt"": ""csv"", ""module"": ""M6"", ""syllabusRef"": ""M6.06.09"", ""level"": """", ""difficulty"": ""MEDIUM"", ""subTopic"": """", ""isEssay"": false}",False
M6,M6.06.02,,**Which of the following is a key difference between ferrous and non-ferrous materials?**,"Ferrous materials contain iron, while non-ferrous materials do not",Non-ferrous materials are always heavier,Ferrous materials are non-magnetic,,"Ferrous materials contain iron, while non-ferrous materials do not",MEDIUM,,,,APPROVED,Answer extracted from source document bold marker,1,Materials Q1 set.docx,"{""raw"": ""**Which of the following is a key difference between ferrous and non-ferrous materials?**"", ""question"": ""**Which of the following is a key difference between ferrous and non-ferrous materials?**"", ""options"": [""Ferrous materials contain iron, while non-ferrous materials do not"", ""Non-ferrous materials are always heavier"", ""Ferrous materials are non-magnetic""], ""correct"": ""Ferrous materials contain iron, while non-ferrous materials do not"", ""answer_text"": null, ""category"": null, ""source_file"": ""Materials Q1 set.docx"", ""source_module"": ""M6"", ""fmt"": ""csv"", ""module"": ""M6"", ""syllabusRef"": ""M6.06.02"", ""level"": """", ""difficulty"": ""MEDIUM"", ""subTopic"": """", ""isEssay"": false}",False
M6,M6.06.09,,**What is the primary disadvantage of using aluminum in aircraft structures?**,High weight,Lower strength compared to steel,Poor thermal conductivity,,Lower strength compared to steel,MEDIUM,,,,APPROVED,Answer extracted from source document bold marker,1,Materials Q1 set.docx,"{""raw"": ""**What is the primary disadvantage of using aluminum in aircraft structures?**"", ""question"": ""**What is the primary disadvantage of using aluminum in aircraft structures?**"", ""options"": [""High weight"", ""Lower strength compared to steel"", ""Poor thermal conductivity""], ""correct"": ""Lower strength compared to steel"", ""answer_text"": null, ""category"": null, ""source_file"": ""Materials Q1 set.docx"", ""source_module"": ""M6"", ""fmt"": ""csv"", ""module"": ""M6"", ""syllabusRef"": ""M6.06.09"", ""level"": """", ""difficulty"": ""MEDIUM"", ""subTopic"": """", ""isEssay"": false}",False
M6,M6.6.4(b),,**What is the primary reason for using titanium in aircraft components?**,High strength-to-weight ratio and corrosion resistance,Low cost,Electrical conductivity,,High strength-to-weight ratio and corrosion resistance,MEDIUM,,,,APPROVED,Answer extracted from source document bold marker,1,Materials Q1 set.docx,"{""raw"": ""**What is the primary reason for using titanium in aircraft components?**"", ""question"": ""**What is the primary reason for using titanium in aircraft components?**"", ""options"": [""High strength-to-weight ratio and corrosion resistance"", ""Low cost"", ""Electrical conductivity""], ""correct"": ""High strength-to-weight ratio and corrosion resistance"", ""answer_text"": null, ""category"": null, ""source_file"": ""Materials Q1 set.docx"", ""source_module"": ""M6"", ""fmt"": ""csv"", ""module"": ""M6"", ""syllabusRef"": ""M6.6.4(b)"", ""level"": """", ""difficulty"": ""MEDIUM"", ""subTopic"": """", ""isEssay"": false}",False
M6,M6.06.02,,**Which of the following is a non-ferrous material commonly used in aircraft?**,Aluminum,Stainless steel,Cast iron,,Aluminum,MEDIUM,,,,APPROVED,Answer extracted from source document bold marker,1,Materials Q1 set.docx,"{""raw"": ""**Which of the following is a non-ferrous material commonly used in aircraft?**"", ""question"": ""**Which of the following is a non-ferrous material commonly used in aircraft?**"", ""options"": [""Aluminum"", ""Stainless steel"", ""Cast iron""], ""correct"": ""Aluminum"", ""answer_text"": null, ""category"": null, ""source_file"": ""Materials Q1 set.docx"", ""source_module"": ""M6"", ""fmt"": ""csv"", ""module"": ""M6"", ""syllabusRef"": ""M6.06.02"", ""level"": """", ""difficulty"": ""MEDIUM"", ""subTopic"": """", ""isEssay"": false}",False
M6,M6.6.4(b),,**Why is aluminum commonly used in aircraft construction?**,Low weight and good corrosion resistance,High tensile strength,High thermal conductivity,,Low weight and good corrosion resistance,MEDIUM,,,,APPROVED,Answer extracted from source document bold marker,1,Materials Q1 set.docx,"{""raw"": ""**Why is aluminum commonly used in aircraft construction?**"", ""question"": ""**Why is aluminum commonly used in aircraft construction?**"", ""options"": [""Low weight and good corrosion resistance"", ""High tensile strength"", ""High thermal conductivity""], ""correct"": ""Low weight and good corrosion resistance"", ""answer_text"": null, ""category"": null, ""source_file"": ""Materials Q1 set.docx"", ""source_module"": ""M6"", ""fmt"": ""csv"", ""module"": ""M6"", ""syllabusRef"": ""M6.6.4(b)"", ""level"": """", ""difficulty"": ""MEDIUM"", ""subTopic"": """", ""isEssay"": false}",False
M6,M6.06.02,,**Which non-ferrous metal is known for its excellent corrosion resistance and is often used in aircraft hydraulic systems?**,Aluminum,Titanium,Copper,,Titanium,MEDIUM,,,,APPROVED,Answer extracted from source document bold marker,1,Materials Q1 set.docx,"{""raw"": ""**Which non-ferrous metal is known for its excellent corrosion resistance and is often used in aircraft hydraulic systems?**"", ""question"": ""**Which non-ferrous metal is known for its excellent corrosion resistance and is often used in aircraft hydraulic systems?**"", ""options"": [""Aluminum"", ""Titanium"", ""Copper""], ""correct"": ""Titanium"", ""answer_text"": null, ""category"": null, ""source_file"": ""Materials Q1 set.docx"", ""source_module"": ""M6"", ""fmt"": ""csv"", ""module"": ""M6"", ""syllabusRef"": ""M6.06.02"", ""level"": """", ""difficulty"": ""MEDIUM"", ""subTopic"": """", ""isEssay"": false}",False
M6,M6.06.04,,**What is the primary advantage of using copper in electrical systems of aircraft?**,High electrical conductivity,Lightweight,Corrosion resistance,,High electrical conductivity,MEDIUM,,,,APPROVED,Answer extracted from source document bold marker,1,Materials Q1 set.docx,"{""raw"": ""**What is the primary advantage of using copper in electrical systems of aircraft?**"", ""question"": ""**What is the primary advantage of using copper in electrical systems of aircraft?**"", ""options"": [""High electrical conductivity"", ""Lightweight"", ""Corrosion resistance""], ""correct"": ""High electrical conductivity"", ""answer_text"": null, ""category"": null, ""source_file"": ""Materials Q1 set.docx"", ""source_module"": ""M6"", ""fmt"": ""csv"", ""module"": ""M6"", ""syllabusRef"": ""M6.06.04"", ""level"": """", ""difficulty"": ""MEDIUM"", ""subTopic"": """", ""isEssay"": false}",False
M6,M6.06.02,,**Which material is primarily used for aircraft skins due to its lightweight properties?**,Titanium,Aluminum,Steel,,Aluminum,MEDIUM,,,,APPROVED,Answer extracted from source document bold marker,1,Materials Q1 set.docx,"{""raw"": ""**Which material is primarily used for aircraft skins due to its lightweight properties?**"", ""question"": ""**Which material is primarily used for aircraft skins due to its lightweight properties?**"", ""options"": [""Titanium"", ""Aluminum"", ""Steel""], ""correct"": ""Aluminum"", ""answer_text"": null, ""category"": null, ""source_file"": ""Materials Q1 set.docx"", ""source_module"": ""M6"", ""fmt"": ""csv"", ""module"": ""M6"", ""syllabusRef"": ""M6.06.02"", ""level"": """", ""difficulty"": ""MEDIUM"", ""subTopic"": """", ""isEssay"": false}",False
M6,M6.06.04,,**Which property makes magnesium alloys attractive for aerospace applications?**,Lightweight with good strength,High corrosion resistance,High electrical conductivity,,Lightweight with good strength,MEDIUM,,,,APPROVED,Answer extracted from source document bold marker,1,Materials Q1 set.docx,"{""raw"": ""**Which property makes magnesium alloys attractive for aerospace applications?**"", ""question"": ""**Which property makes magnesium alloys attractive for aerospace applications?**"", ""options"": [""Lightweight with good strength"", ""High corrosion resistance"", ""High electrical conductivity""], ""correct"": ""Lightweight with good strength"", ""answer_text"": null, ""category"": null, ""source_file"": ""Materials Q1 set.docx"", ""source_module"": ""M6"", ""fmt"": ""csv"", ""module"": ""M6"", ""syllabusRef"": ""M6.06.04"", ""level"": """", ""difficulty"": ""MEDIUM"", ""subTopic"": """", ""isEssay"": false}",False
M6,M6.06.04,,**What is a common disadvantage of magnesium alloys in aircraft?**,High susceptibility to corrosion,Low strength,High electrical resistance,,High susceptibility to corrosion,MEDIUM,,,,APPROVED,Answer extracted from source document bold marker,1,Materials Q1 set.docx,"{""raw"": ""**What is a common disadvantage of magnesium alloys in aircraft?**"", ""question"": ""**What is a common disadvantage of magnesium alloys in aircraft?**"", ""options"": [""High susceptibility to corrosion"", ""Low strength"", ""High electrical resistance""], ""correct"": ""High susceptibility to corrosion"", ""answer_text"": null, ""category"": null, ""source_file"": ""Materials Q1 set.docx"", ""source_module"": ""M6"", ""fmt"": ""csv"", ""module"": ""M6"", ""syllabusRef"": ""M6.06.04"", ""level"": """", ""difficulty"": ""MEDIUM"", ""subTopic"": """", ""isEssay"": false}",False
M6,M6.06.09,,**What is a common application of copper alloys in aircraft?**,Electrical wiring,Airframe structures,Landing gear,,Electrical wiring,MEDIUM,,,,APPROVED,Answer extracted from source document bold marker,1,Materials Q1 set.docx,"{""raw"": ""**What is a common application of copper alloys in aircraft?**"", ""question"": ""**What is a common application of copper alloys in aircraft?**"", ""options"": [""Electrical wiring"", ""Airframe structures"", ""Landing gear""], ""correct"": ""Electrical wiring"", ""answer_text"": null, ""category"": null, ""source_file"": ""Materials Q1 set.docx"", ""source_module"": ""M6"", ""fmt"": ""csv"", ""module"": ""M6"", ""syllabusRef"": ""M6.06.09"", ""level"": """", ""difficulty"": ""MEDIUM"", ""subTopic"": """", ""isEssay"": false}",False
M6,M6.06.02,,**Which non-ferrous material is commonly used in high-temperature areas such as jet engines?**,Aluminum,Titanium,Copper,,Titanium,MEDIUM,,,,APPROVED,Answer extracted from source document bold marker,1,Materials Q1 set.docx,"{""raw"": ""**Which non-ferrous material is commonly used in high-temperature areas such as jet engines?**"", ""question"": ""**Which non-ferrous material is commonly used in high-temperature areas such as jet engines?**"", ""options"": [""Aluminum"", ""Titanium"", ""Copper""], ""correct"": ""Titanium"", ""answer_text"": null, ""category"": null, ""source_file"": ""Materials Q1 set.docx"", ""source_module"": ""M6"", ""fmt"": ""csv"", ""module"": ""M6"", ""syllabusRef"": ""M6.06.02"", ""level"": """", ""difficulty"": ""MEDIUM"", ""subTopic"": """", ""isEssay"": false}",False
M6,M6.6.3,,**Why is beryllium-copper alloy used in aircraft components?**,High strength and excellent fatigue resistance,Lightweight,Low cost,,High strength and excellent fatigue resistance,MEDIUM,,,,APPROVED,Answer extracted from source document bold marker,1,Materials Q1 set.docx,"{""raw"": ""**Why is beryllium-copper alloy used in aircraft components?**"", ""question"": ""**Why is beryllium-copper alloy used in aircraft components?**"", ""options"": [""High strength and excellent fatigue resistance"", ""Lightweight"", ""Low cost""], ""correct"": ""High strength and excellent fatigue resistance"", ""answer_text"": null, ""category"": null, ""source_file"": ""Materials Q1 set.docx"", ""source_module"": ""M6"", ""fmt"": ""csv"", ""module"": ""M6"", ""syllabusRef"": ""M6.6.3"", ""level"": """", ""difficulty"": ""MEDIUM"", ""subTopic"": """", ""isEssay"": false}",False
M6,M6.06.04,,**What is a notable property of zinc when used in aircraft alloys?**,High corrosion resistance,Provides good strength when alloyed with other metals,Low tensile strength,,Provides good strength when alloyed with other metals,MEDIUM,,,,APPROVED,Answer extracted from source document bold marker,1,Materials Q1 set.docx,"{""raw"": ""**What is a notable property of zinc when used in aircraft alloys?**"", ""question"": ""**What is a notable property of zinc when used in aircraft alloys?**"", ""options"": [""High corrosion resistance"", ""Provides good strength when alloyed with other metals"", ""Low tensile strength""], ""correct"": ""Provides good strength when alloyed with other metals"", ""answer_text"": null, ""category"": null, ""source_file"": ""Materials Q1 set.docx"", ""source_module"": ""M6"", ""fmt"": ""csv"", ""module"": ""M6"", ""syllabusRef"": ""M6.06.04"", ""level"": """", ""difficulty"": ""MEDIUM"", ""subTopic"": """", ""isEssay"": false}",False
M6,M6.06.02,,**Which material is commonly used in aircraft brake systems due to its high strength and heat resistance?**,Aluminum,Titanium,Magnesium,,Titanium,MEDIUM,,,,APPROVED,Answer extracted from source document bold marker,1,Materials Q1 set.docx,"{""raw"": ""**Which material is commonly used in aircraft brake systems due to its high strength and heat resistance?**"", ""question"": ""**Which material is commonly used in aircraft brake systems due to its high strength and heat resistance?**"", ""options"": [""Aluminum"", ""Titanium"", ""Magnesium""], ""correct"": ""Titanium"", ""answer_text"": null, ""category"": null, ""source_file"": ""Materials Q1 set.docx"", ""source_module"": ""M6"", ""fmt"": ""csv"", ""module"": ""M6"", ""syllabusRef"": ""M6.06.02"", ""level"": """", ""difficulty"": ""MEDIUM"", ""subTopic"": """", ""isEssay"": false}",False
