module,syllabusRef,level,text,optionA,optionB,optionC,optionD,correctAnswer,difficulty,subTopic,aiSourceRef,aiConfidence,status,reviewNote,points,sourceFile,rawJson,isEssay
M7,M7.07.01,,What type of material can be considered fuel in the fire triangle?,Non-combustible materials,"Any solid, liquid, or gas",Only liquids,,"Any solid, liquid, or gas",MEDIUM,,,,APPROVED,,1,mcqs m7.docx,"{""raw"": ""What type of material can be considered fuel in the fire triangle?"", ""question"": ""What type of material can be considered fuel in the fire triangle?"", ""options"": [""Non-combustible materials"", ""Any solid, liquid, or gas"", ""Only liquids""], ""correct"": ""Any solid, liquid, or gas"", ""answer_text"": null, ""category"": null, ""source_file"": ""mcqs m7.docx"", ""source_module"": ""M7"", ""fmt"": ""csv"", ""module"": ""M7"", ""syllabusRef"": ""M7.07.01"", ""level"": """", ""difficulty"": ""MEDIUM"", ""subTopic"": """", ""isEssay"": false}",False
M7,M7.7.00,,What does heat refer to in the context of fire?,The absence of fuel,Any temperature above room temperature,Sufficient intensity to ignite fuel,,Sufficient intensity to ignite fuel,EASY,,,,APPROVED,,1,mcqs m7.docx,"{""raw"": ""What does heat refer to in the context of fire?"", ""question"": ""What does heat refer to in the context of fire?"", ""options"": [""The absence of fuel"", ""Any temperature above room temperature"", ""Sufficient intensity to ignite fuel""], ""correct"": ""Sufficient intensity to ignite fuel"", ""answer_text"": null, ""category"": null, ""source_file"": ""mcqs m7.docx"", ""source_module"": ""M7"", ""fmt"": ""csv"", ""module"": ""M7"", ""syllabusRef"": ""M7.7.00"", ""level"": """", ""difficulty"": ""EASY"", ""subTopic"": """", ""isEssay"": false}",False
M7,M7.07.01,,Which class of fire involves solid combustible materials like wood?,Class B,Class C,Class A,,Class A,MEDIUM,,,,APPROVED,,1,mcqs m7.docx,"{""raw"": ""Which class of fire involves solid combustible materials like wood?"", ""question"": ""Which class of fire involves solid combustible materials like wood?"", ""options"": [""Class B"", ""Class C"", ""Class A""], ""correct"": ""Class A"", ""answer_text"": null, ""category"": null, ""source_file"": ""mcqs m7.docx"", ""source_module"": ""M7"", ""fmt"": ""csv"", ""module"": ""M7"", ""syllabusRef"": ""M7.07.01"", ""level"": """", ""difficulty"": ""MEDIUM"", ""subTopic"": """", ""isEssay"": false}",False
M7,M7.07.01,,What class of fire includes flammable gases like propane?,Class A,Class B,Class C,,Class C,MEDIUM,,,,APPROVED,,1,mcqs m7.docx,"{""raw"": ""What class of fire includes flammable gases like propane?"", ""question"": ""What class of fire includes flammable gases like propane?"", ""options"": [""Class A"", ""Class B"", ""Class C""], ""correct"": ""Class C"", ""answer_text"": null, ""category"": null, ""source_file"": ""mcqs m7.docx"", ""source_module"": ""M7"", ""fmt"": ""csv"", ""module"": ""M7"", ""syllabusRef"": ""M7.07.01"", ""level"": """", ""difficulty"": ""MEDIUM"", ""subTopic"": """", ""isEssay"": false}",False
M7,M7.07.01,,What class of fire involves electrical equipment?,Class A,Class D,Class E,,Class E,EASY,,,,APPROVED,,1,mcqs m7.docx,"{""raw"": ""What class of fire involves electrical equipment?"", ""question"": ""What class of fire involves electrical equipment?"", ""options"": [""Class A"", ""Class D"", ""Class E""], ""correct"": ""Class E"", ""answer_text"": null, ""category"": null, ""source_file"": ""mcqs m7.docx"", ""source_module"": ""M7"", ""fmt"": ""csv"", ""module"": ""M7"", ""syllabusRef"": ""M7.07.01"", ""level"": """", ""difficulty"": ""EASY"", ""subTopic"": """", ""isEssay"": false}",False
M7,M7.0.3,,Which method of extinguishing fires does NOT involve water?,Cooling the fuel,Excluding the oxygen,Pouring water,,Excluding the oxygen,MEDIUM,,,,APPROVED,,1,mcqs m7.docx,"{""raw"": ""Which method of extinguishing fires does NOT involve water?"", ""question"": ""Which method of extinguishing fires does NOT involve water?"", ""options"": [""Cooling the fuel"", ""Excluding the oxygen"", ""Pouring water""], ""correct"": ""Excluding the oxygen"", ""answer_text"": null, ""category"": null, ""source_file"": ""mcqs m7.docx"", ""source_module"": ""M7"", ""fmt"": ""csv"", ""module"": ""M7"", ""syllabusRef"": ""M7.0.3"", ""level"": """", ""difficulty"": ""MEDIUM"", ""subTopic"": """", ""isEssay"": false}",False
M7,,,Which extinguishing agent is suitable for Class B fires?,Water,Aqueous Film-Forming Foam (AFFF),Sand,,Aqueous Film-Forming Foam (AFFF),MEDIUM,,,,APPROVED,,1,mcqs m7.docx,"{""raw"": ""Which extinguishing agent is suitable for Class B fires?"", ""question"": ""Which extinguishing agent is suitable for Class B fires?"", ""options"": [""Water"", ""Aqueous Film-Forming Foam (AFFF)"", ""Sand""], ""correct"": ""Aqueous Film-Forming Foam (AFFF)"", ""answer_text"": null, ""category"": null, ""source_file"": ""mcqs m7.docx"", ""source_module"": ""M7"", ""fmt"": ""csv"", ""module"": ""M7"", ""syllabusRef"": """", ""level"": """", ""difficulty"": ""MEDIUM"", ""subTopic"": """", ""isEssay"": false}",False
M7,M7.07.01,,What is considered when selecting extinguishants?,Only price,The type of class of fire,Aesthetic preferences,,The type of class of fire,EASY,,,,APPROVED,,1,mcqs m7.docx,"{""raw"": ""What is considered when selecting extinguishants?"", ""question"": ""What is considered when selecting extinguishants?"", ""options"": [""Only price"", ""The type of class of fire"", ""Aesthetic preferences""], ""correct"": ""The type of class of fire"", ""answer_text"": null, ""category"": null, ""source_file"": ""mcqs m7.docx"", ""source_module"": ""M7"", ""fmt"": ""csv"", ""module"": ""M7"", ""syllabusRef"": ""M7.07.01"", ""level"": """", ""difficulty"": ""EASY"", ""subTopic"": """", ""isEssay"": false}",False
M7,M7.07.01,,Water extinguishers should be used on which class of fire?,Class B,Class C,Class A,,Class A,MEDIUM,,,,APPROVED,,1,mcqs m7.docx,"{""raw"": ""Water extinguishers should be used on which class of fire?"", ""question"": ""Water extinguishers should be used on which class of fire?"", ""options"": [""Class B"", ""Class C"", ""Class A""], ""correct"": ""Class A"", ""answer_text"": null, ""category"": null, ""source_file"": ""mcqs m7.docx"", ""source_module"": ""M7"", ""fmt"": ""csv"", ""module"": ""M7"", ""syllabusRef"": ""M7.07.01"", ""level"": """", ""difficulty"": ""MEDIUM"", ""subTopic"": """", ""isEssay"": false}",False
M7,M7.07.01,,What can happen if water is used on Class B or C fires?,It will extinguish the fire,It could spread the fire,It will cool the surrounding area,,It could spread the fire,MEDIUM,,,,APPROVED,,1,mcqs m7.docx,"{""raw"": ""What can happen if water is used on Class B or C fires?"", ""question"": ""What can happen if water is used on Class B or C fires?"", ""options"": [""It will extinguish the fire"", ""It could spread the fire"", ""It will cool the surrounding area""], ""correct"": ""It could spread the fire"", ""answer_text"": null, ""category"": null, ""source_file"": ""mcqs m7.docx"", ""source_module"": ""M7"", ""fmt"": ""csv"", ""module"": ""M7"", ""syllabusRef"": ""M7.07.01"", ""level"": """", ""difficulty"": ""MEDIUM"", ""subTopic"": """", ""isEssay"": false}",False
M7,M7.07.01,,Why should water not be used on Class D fires?,It has no effect,It will make the fire burn more fiercely,It is too heavy,,It will make the fire burn more fiercely,EASY,,,,APPROVED,,1,mcqs m7.docx,"{""raw"": ""Why should water not be used on Class D fires?"", ""question"": ""Why should water not be used on Class D fires?"", ""options"": [""It has no effect"", ""It will make the fire burn more fiercely"", ""It is too heavy""], ""correct"": ""It will make the fire burn more fiercely"", ""answer_text"": null, ""category"": null, ""source_file"": ""mcqs m7.docx"", ""source_module"": ""M7"", ""fmt"": ""csv"", ""module"": ""M7"", ""syllabusRef"": ""M7.07.01"", ""level"": """", ""difficulty"": ""EASY"", ""subTopic"": """", ""isEssay"": false}",False
M7,,,What is AFFF best suited for?,Class A fires,Class B fires,Class E fires,,Class B fires,EASY,,,,APPROVED,,1,mcqs m7.docx,"{""raw"": ""What is AFFF best suited for?"", ""question"": ""What is AFFF best suited for?"", ""options"": [""Class A fires"", ""Class B fires"", ""Class E fires""], ""correct"": ""Class B fires"", ""answer_text"": null, ""category"": null, ""source_file"": ""mcqs m7.docx"", ""source_module"": ""M7"", ""fmt"": ""csv"", ""module"": ""M7"", ""syllabusRef"": """", ""level"": """", ""difficulty"": ""EASY"", ""subTopic"": """", ""isEssay"": false}",False
M7,,,Why is AFFF considered unsafe for electrical fires?,It causes short circuits,It can conduct electricity,It evaporates quickly,,It can conduct electricity,MEDIUM,,,,APPROVED,,1,mcqs m7.docx,"{""raw"": ""Why is AFFF considered unsafe for electrical fires?"", ""question"": ""Why is AFFF considered unsafe for electrical fires?"", ""options"": [""It causes short circuits"", ""It can conduct electricity"", ""It evaporates quickly""], ""correct"": ""It can conduct electricity"", ""answer_text"": null, ""category"": null, ""source_file"": ""mcqs m7.docx"", ""source_module"": ""M7"", ""fmt"": ""csv"", ""module"": ""M7"", ""syllabusRef"": """", ""level"": """", ""difficulty"": ""MEDIUM"", ""subTopic"": """", ""isEssay"": false}",False
M7,,,Which characteristic about AFFF is true?,It is less effective on Class A fires,It is more suitable for liquid fires,It contains no water at all,,It is less effective on Class A fires,EASY,,,,APPROVED,,1,mcqs m7.docx,"{""raw"": ""Which characteristic about AFFF is true?"", ""question"": ""Which characteristic about AFFF is true?"", ""options"": [""It is less effective on Class A fires"", ""It is more suitable for liquid fires"", ""It contains no water at all""], ""correct"": ""It is less effective on Class A fires"", ""answer_text"": null, ""category"": null, ""source_file"": ""mcqs m7.docx"", ""source_module"": ""M7"", ""fmt"": ""csv"", ""module"": ""M7"", ""syllabusRef"": """", ""level"": """", ""difficulty"": ""EASY"", ""subTopic"": """", ""isEssay"": false}",False
M7,M7.0.3,,What is the primary characteristic of CO2 extinguishers?,They are not very effective,They leave a residue,They are non-corrosive and non-conductive,,They are non-corrosive and non-conductive,MEDIUM,,,,APPROVED,,1,mcqs m7.docx,"{""raw"": ""What is the primary characteristic of CO2 extinguishers?"", ""question"": ""What is the primary characteristic of CO2 extinguishers?"", ""options"": [""They are not very effective"", ""They leave a residue"", ""They are non-corrosive and non-conductive""], ""correct"": ""They are non-corrosive and non-conductive"", ""answer_text"": null, ""category"": null, ""source_file"": ""mcqs m7.docx"", ""source_module"": ""M7"", ""fmt"": ""csv"", ""module"": ""M7"", ""syllabusRef"": ""M7.0.3"", ""level"": """", ""difficulty"": ""MEDIUM"", ""subTopic"": """", ""isEssay"": false}",False
M7,M7.07.08,,What should users be cautious about when handling the horn of a CO2 extinguisher?,It can become very hot,It can emit harmful gases,It can cause frostbite to bare skin,,It can cause frostbite to bare skin,MEDIUM,,,,APPROVED,,1,mcqs m7.docx,"{""raw"": ""What should users be cautious about when handling the horn of a CO2 extinguisher?"", ""question"": ""What should users be cautious about when handling the horn of a CO2 extinguisher?"", ""options"": [""It can become very hot"", ""It can emit harmful gases"", ""It can cause frostbite to bare skin""], ""correct"": ""It can cause frostbite to bare skin"", ""answer_text"": null, ""category"": null, ""source_file"": ""mcqs m7.docx"", ""source_module"": ""M7"", ""fmt"": ""csv"", ""module"": ""M7"", ""syllabusRef"": ""M7.07.08"", ""level"": """", ""difficulty"": ""MEDIUM"", ""subTopic"": """", ""isEssay"": false}",False
M7,M7.07.01,,What type of fires is Dry Powder effective against?,Class A only,Most classes of fire,"None, it's outdated",,Most classes of fire,MEDIUM,,,,APPROVED,,1,mcqs m7.docx,"{""raw"": ""What type of fires is Dry Powder effective against?"", ""question"": ""What type of fires is Dry Powder effective against?"", ""options"": [""Class A only"", ""Most classes of fire"", ""None, it's outdated""], ""correct"": ""Most classes of fire"", ""answer_text"": null, ""category"": null, ""source_file"": ""mcqs m7.docx"", ""source_module"": ""M7"", ""fmt"": ""csv"", ""module"": ""M7"", ""syllabusRef"": ""M7.07.01"", ""level"": """", ""difficulty"": ""MEDIUM"", ""subTopic"": """", ""isEssay"": false}",False
M7,,,What is a limitation of Dry Powder extinguishers on electrical fires?,They work too quickly,They can conduct high voltages,They leave no residue,,They can conduct high voltages,MEDIUM,,,,APPROVED,,1,mcqs m7.docx,"{""raw"": ""What is a limitation of Dry Powder extinguishers on electrical fires?"", ""question"": ""What is a limitation of Dry Powder extinguishers on electrical fires?"", ""options"": [""They work too quickly"", ""They can conduct high voltages"", ""They leave no residue""], ""correct"": ""They can conduct high voltages"", ""answer_text"": null, ""category"": null, ""source_file"": ""mcqs m7.docx"", ""source_module"": ""M7"", ""fmt"": ""csv"", ""module"": ""M7"", ""syllabusRef"": """", ""level"": """", ""difficulty"": ""MEDIUM"", ""subTopic"": """", ""isEssay"": false}",False
M7,M7.0.3,,Why can the residue from Dry Powder be problematic?,It cleans the area,It might affect electrical contacts,It evaporates quickly,,It might affect electrical contacts,MEDIUM,,,,APPROVED,,1,mcqs m7.docx,"{""raw"": ""Why can the residue from Dry Powder be problematic?"", ""question"": ""Why can the residue from Dry Powder be problematic?"", ""options"": [""It cleans the area"", ""It might affect electrical contacts"", ""It evaporates quickly""], ""correct"": ""It might affect electrical contacts"", ""answer_text"": null, ""category"": null, ""source_file"": ""mcqs m7.docx"", ""source_module"": ""M7"", ""fmt"": ""csv"", ""module"": ""M7"", ""syllabusRef"": ""M7.0.3"", ""level"": """", ""difficulty"": ""MEDIUM"", ""subTopic"": """", ""isEssay"": false}",False
M7,M7.0.3,,What should every worker know regarding First Aid?,The location of the vending machines,The location of First Aid Points,The break times,,The location of First Aid Points,MEDIUM,,,,APPROVED,,1,mcqs m7.docx,"{""raw"": ""What should every worker know regarding First Aid?"", ""question"": ""What should every worker know regarding First Aid?"", ""options"": [""The location of the vending machines"", ""The location of First Aid Points"", ""The break times""], ""correct"": ""The location of First Aid Points"", ""answer_text"": null, ""category"": null, ""source_file"": ""mcqs m7.docx"", ""source_module"": ""M7"", ""fmt"": ""csv"", ""module"": ""M7"", ""syllabusRef"": ""M7.0.3"", ""level"": """", ""difficulty"": ""MEDIUM"", ""subTopic"": """", ""isEssay"": false}",False
M7,M7.0.3,,What steps should be taken in the event of an injury?,Call the emergency contact only,Complete an entry in the Accident Book,Wait for someone else to report it,,Complete an entry in the Accident Book,MEDIUM,,,,APPROVED,,1,mcqs m7.docx,"{""raw"": ""What steps should be taken in the event of an injury?"", ""question"": ""What steps should be taken in the event of an injury?"", ""options"": [""Call the emergency contact only"", ""Complete an entry in the Accident Book"", ""Wait for someone else to report it""], ""correct"": ""Complete an entry in the Accident Book"", ""answer_text"": null, ""category"": null, ""source_file"": ""mcqs m7.docx"", ""source_module"": ""M7"", ""fmt"": ""csv"", ""module"": ""M7"", ""syllabusRef"": ""M7.0.3"", ""level"": """", ""difficulty"": ""MEDIUM"", ""subTopic"": """", ""isEssay"": false}",False
M7,,,Whose responsibility is it to know First Aid procedures?,Only supervisors,Everyone at work,Only new employees,,Everyone at work,MEDIUM,,,,APPROVED,,1,mcqs m7.docx,"{""raw"": ""Whose responsibility is it to know First Aid procedures?"", ""question"": ""Whose responsibility is it to know First Aid procedures?"", ""options"": [""Only supervisors"", ""Everyone at work"", ""Only new employees""], ""correct"": ""Everyone at work"", ""answer_text"": null, ""category"": null, ""source_file"": ""mcqs m7.docx"", ""source_module"": ""M7"", ""fmt"": ""csv"", ""module"": ""M7"", ""syllabusRef"": """", ""level"": """", ""difficulty"": ""MEDIUM"", ""subTopic"": """", ""isEssay"": false}",False
M7,M7.0.3,,What is the function of the Flammability Reduction System (FRS)?,Increase fuel efficiency,Reduce ignition risk by reducing fuel vapor concentration,Enhance overall performance,,Reduce ignition risk by reducing fuel vapor concentration,MEDIUM,,,,APPROVED,,1,mcqs m7.docx,"{""raw"": ""What is the function of the Flammability Reduction System (FRS)?"", ""question"": ""What is the function of the Flammability Reduction System (FRS)?"", ""options"": [""Increase fuel efficiency"", ""Reduce ignition risk by reducing fuel vapor concentration"", ""Enhance overall performance""], ""correct"": ""Reduce ignition risk by reducing fuel vapor concentration"", ""answer_text"": null, ""category"": null, ""source_file"": ""mcqs m7.docx"", ""source_module"": ""M7"", ""fmt"": ""csv"", ""module"": ""M7"", ""syllabusRef"": ""M7.0.3"", ""level"": """", ""difficulty"": ""MEDIUM"", ""subTopic"": """", ""isEssay"": false}",False
M7,M7.0.3,,What is the purpose of the CDCCL in maintenance?,Minimize ignition sources in fuel tanks,Increase fuel pressure,Improve flight duration,,Minimize ignition sources in fuel tanks,EASY,,,,APPROVED,,1,mcqs m7.docx,"{""raw"": ""What is the purpose of the CDCCL in maintenance?"", ""question"": ""What is the purpose of the CDCCL in maintenance?"", ""options"": [""Minimize ignition sources in fuel tanks"", ""Increase fuel pressure"", ""Improve flight duration""], ""correct"": ""Minimize ignition sources in fuel tanks"", ""answer_text"": null, ""category"": null, ""source_file"": ""mcqs m7.docx"", ""source_module"": ""M7"", ""fmt"": ""csv"", ""module"": ""M7"", ""syllabusRef"": ""M7.0.3"", ""level"": """", ""difficulty"": ""EASY"", ""subTopic"": """", ""isEssay"": false}",False
