module,syllabusRef,level,text,optionA,optionB,optionC,optionD,correctAnswer,difficulty,subTopic,aiSourceRef,aiConfidence,status,reviewNote,points,sourceFile,rawJson,isEssay
M4,,,11. What are the three main parts of a transistor?,"Anode, cathode, gate","Base, collector, emitter","Source, drain, gate",,"Base, collector, emitter",MEDIUM,,,,DRAFT,ANSWERED,1,4.1 Diodes.docx,"{""raw"": ""11. What are the three main parts of a transistor?"", ""question"": ""11. What are the three main parts of a transistor?"", ""options"": [""Anode, cathode, gate"", ""Base, collector, emitter"", ""Source, drain, gate""], ""correct"": ""Base, collector, emitter"", ""answer_text"": null, ""category"": null, ""source_file"": ""4.1 Diodes.docx"", ""source_module"": ""M4"", ""fmt"": ""csv"", ""module"": ""M4"", ""syllabusRef"": """", ""level"": """", ""difficulty"": ""MEDIUM"", ""subTopic"": """", ""isEssay"": false}",False
M4,,,12. Which type of transistor has better efficiency for switching applications?,PNP,NPN,Both have the same efficiency,,Both have the same efficiency,MEDIUM,,,,DRAFT,Found in Suntech corpus,1,4.1 Diodes.docx,"{""raw"": ""12. Which type of transistor has better efficiency for switching applications?"", ""question"": ""12. Which type of transistor has better efficiency for switching applications?"", ""options"": [""PNP"", ""NPN"", ""Both have the same efficiency""], ""correct"": ""Both have the same efficiency"", ""answer_text"": null, ""category"": null, ""source_file"": ""4.1 Diodes.docx"", ""source_module"": ""M4"", ""fmt"": ""csv"", ""module"": ""M4"", ""syllabusRef"": """", ""level"": """", ""difficulty"": ""MEDIUM"", ""subTopic"": """", ""isEssay"": false}",False
M4,,,13. What is the role of the base in a transistor?,It collects electrons.,It controls the current flow between the collector and emitter.,It emits electrons.,,It collects electrons.,EASY,,,,DRAFT,Found in Suntech corpus,1,4.1 Diodes.docx,"{""raw"": ""13. What is the role of the base in a transistor?"", ""question"": ""13. What is the role of the base in a transistor?"", ""options"": [""It collects electrons."", ""It controls the current flow between the collector and emitter."", ""It emits electrons.""], ""correct"": ""It collects electrons."", ""answer_text"": null, ""category"": null, ""source_file"": ""4.1 Diodes.docx"", ""source_module"": ""M4"", ""fmt"": ""csv"", ""module"": ""M4"", ""syllabusRef"": """", ""level"": """", ""difficulty"": ""EASY"", ""subTopic"": """", ""isEssay"": false}",False
M4,,,14. Which material is commonly used in the construction of transistors?,Copper,Silicon,Gold,,Silicon,MEDIUM,,,,DRAFT,ANSWERED,1,4.1 Diodes.docx,"{""raw"": ""14. Which material is commonly used in the construction of transistors?"", ""question"": ""14. Which material is commonly used in the construction of transistors?"", ""options"": [""Copper"", ""Silicon"", ""Gold""], ""correct"": ""Silicon"", ""answer_text"": null, ""category"": null, ""source_file"": ""4.1 Diodes.docx"", ""source_module"": ""M4"", ""fmt"": ""csv"", ""module"": ""M4"", ""syllabusRef"": """", ""level"": """", ""difficulty"": ""MEDIUM"", ""subTopic"": """", ""isEssay"": false}",False
M4,,,15. Which characteristic defines a bipolar junction transistor (BJT)?,It has a single PN junction.,It has two PN junctions.,It does not have any PN junctions.,,It has a single PN junction.,MEDIUM,,,,DRAFT,Found in Suntech corpus,1,4.1 Diodes.docx,"{""raw"": ""15. Which characteristic defines a bipolar junction transistor (BJT)?"", ""question"": ""15. Which characteristic defines a bipolar junction transistor (BJT)?"", ""options"": [""It has a single PN junction."", ""It has two PN junctions."", ""It does not have any PN junctions.""], ""correct"": ""It has a single PN junction."", ""answer_text"": null, ""category"": null, ""source_file"": ""4.1 Diodes.docx"", ""source_module"": ""M4"", ""fmt"": ""csv"", ""module"": ""M4"", ""syllabusRef"": """", ""level"": """", ""difficulty"": ""MEDIUM"", ""subTopic"": """", ""isEssay"": false}",False
M4,,,16. How is a PNP transistor constructed?,A layer of N-type material between two layers of P-type material,A layer of P-type material between two layers of N-type material,Two layers of N-type material separated by a P-type layer,,A layer of N-type material between two layers of P-type material,EASY,,,,DRAFT,Found in Suntech corpus,1,4.1 Diodes.docx,"{""raw"": ""16. How is a PNP transistor constructed?"", ""question"": ""16. How is a PNP transistor constructed?"", ""options"": [""A layer of N-type material between two layers of P-type material"", ""A layer of P-type material between two layers of N-type material"", ""Two layers of N-type material separated by a P-type layer""], ""correct"": ""A layer of N-type material between two layers of P-type material"", ""answer_text"": null, ""category"": null, ""source_file"": ""4.1 Diodes.docx"", ""source_module"": ""M4"", ""fmt"": ""csv"", ""module"": ""M4"", ""syllabusRef"": """", ""level"": """", ""difficulty"": ""EASY"", ""subTopic"": """", ""isEssay"": false}",False
M4,,,17. What is the primary function of the emitter in a transistor?,To collect electrons,To emit electrons into the base,To control the current,,To collect electrons,MEDIUM,,,,DRAFT,Found in Suntech corpus,1,4.1 Diodes.docx,"{""raw"": ""17. What is the primary function of the emitter in a transistor?"", ""question"": ""17. What is the primary function of the emitter in a transistor?"", ""options"": [""To collect electrons"", ""To emit electrons into the base"", ""To control the current""], ""correct"": ""To collect electrons"", ""answer_text"": null, ""category"": null, ""source_file"": ""4.1 Diodes.docx"", ""source_module"": ""M4"", ""fmt"": ""csv"", ""module"": ""M4"", ""syllabusRef"": """", ""level"": """", ""difficulty"": ""MEDIUM"", ""subTopic"": """", ""isEssay"": false}",False
M4,,,18. What happens when a transistor is in the saturation region?,It conducts maximum current.,It blocks all current.,It oscillates.,,It conducts maximum current.,MEDIUM,,,,DRAFT,Found in Suntech corpus,1,4.1 Diodes.docx,"{""raw"": ""18. What happens when a transistor is in the saturation region?"", ""question"": ""18. What happens when a transistor is in the saturation region?"", ""options"": [""It conducts maximum current."", ""It blocks all current."", ""It oscillates.""], ""correct"": ""It conducts maximum current."", ""answer_text"": null, ""category"": null, ""source_file"": ""4.1 Diodes.docx"", ""source_module"": ""M4"", ""fmt"": ""csv"", ""module"": ""M4"", ""syllabusRef"": """", ""level"": """", ""difficulty"": ""MEDIUM"", ""subTopic"": """", ""isEssay"": false}",False
M4,M4.04.02,,19. Which configuration is commonly used for amplifier circuits?,Emitter-follower,Common-Emitter,Common-Collector,,Common-Emitter,MEDIUM,,,,DRAFT,Found in Suntech corpus,1,4.1 Diodes.docx,"{""raw"": ""19. Which configuration is commonly used for amplifier circuits?"", ""question"": ""19. Which configuration is commonly used for amplifier circuits?"", ""options"": [""Emitter-follower"", ""Common-Emitter"", ""Common-Collector""], ""correct"": ""Common-Emitter"", ""answer_text"": null, ""category"": null, ""source_file"": ""4.1 Diodes.docx"", ""source_module"": ""M4"", ""fmt"": ""csv"", ""module"": ""M4"", ""syllabusRef"": ""M4.04.02"", ""level"": """", ""difficulty"": ""MEDIUM"", ""subTopic"": """", ""isEssay"": false}",False
M4,,,20. How is the operation of a transistor tested?,By measuring resistance only,By checking voltage and current characteristics,By observing light emission,,By checking voltage and current characteristics,EASY,,,,DRAFT,Found in Suntech corpus,1,4.1 Diodes.docx,"{""raw"": ""20. How is the operation of a transistor tested?"", ""question"": ""20. How is the operation of a transistor tested?"", ""options"": [""By measuring resistance only"", ""By checking voltage and current characteristics"", ""By observing light emission""], ""correct"": ""By checking voltage and current characteristics"", ""answer_text"": null, ""category"": null, ""source_file"": ""4.1 Diodes.docx"", ""source_module"": ""M4"", ""fmt"": ""csv"", ""module"": ""M4"", ""syllabusRef"": """", ""level"": """", ""difficulty"": ""EASY"", ""subTopic"": """", ""isEssay"": false}",False
M4,M4.04.02,,21. What is an integrated circuit?,A single electronic component,A set of electronic components on a single chip,A type of transistor,,A type of transistor,EASY,,,,DRAFT,Found in Suntech corpus,1,4.1 Diodes.docx,"{""raw"": ""21. What is an integrated circuit?"", ""question"": ""21. What is an integrated circuit?"", ""options"": [""A single electronic component"", ""A set of electronic components on a single chip"", ""A type of transistor""], ""correct"": ""A type of transistor"", ""answer_text"": null, ""category"": null, ""source_file"": ""4.1 Diodes.docx"", ""source_module"": ""M4"", ""fmt"": ""csv"", ""module"": ""M4"", ""syllabusRef"": ""M4.04.02"", ""level"": """", ""difficulty"": ""EASY"", ""subTopic"": """", ""isEssay"": false}",False
M4,M4.04.02,,22. Which type of integrated circuit is commonly used in digital systems?,Linear ICs,Digital ICs,Analog ICs,,Digital ICs,MEDIUM,,,,DRAFT,Found in Suntech corpus,1,4.1 Diodes.docx,"{""raw"": ""22. Which type of integrated circuit is commonly used in digital systems?"", ""question"": ""22. Which type of integrated circuit is commonly used in digital systems?"", ""options"": [""Linear ICs"", ""Digital ICs"", ""Analog ICs""], ""correct"": ""Digital ICs"", ""answer_text"": null, ""category"": null, ""source_file"": ""4.1 Diodes.docx"", ""source_module"": ""M4"", ""fmt"": ""csv"", ""module"": ""M4"", ""syllabusRef"": ""M4.04.02"", ""level"": """", ""difficulty"": ""MEDIUM"", ""subTopic"": """", ""isEssay"": false}",False
M4,M4.04.02,,23. What is a key advantage of using integrated circuits?,They are more expensive.,They consume more power.,They have a smaller size and higher reliability.,,They are more expensive.,MEDIUM,,,,DRAFT,Found in Suntech corpus,1,4.1 Diodes.docx,"{""raw"": ""23. What is a key advantage of using integrated circuits?"", ""question"": ""23. What is a key advantage of using integrated circuits?"", ""options"": [""They are more expensive."", ""They consume more power."", ""They have a smaller size and higher reliability.""], ""correct"": ""They are more expensive."", ""answer_text"": null, ""category"": null, ""source_file"": ""4.1 Diodes.docx"", ""source_module"": ""M4"", ""fmt"": ""csv"", ""module"": ""M4"", ""syllabusRef"": ""M4.04.02"", ""level"": """", ""difficulty"": ""MEDIUM"", ""subTopic"": """", ""isEssay"": false}",False
M4,,,24. Which component is commonly found in an operational amplifier (Op-Amp)?,Transistor,Capacitor,Resistor,,Transistor,MEDIUM,,,,DRAFT,ANSWERED,1,4.1 Diodes.docx,"{""raw"": ""24. Which component is commonly found in an operational amplifier (Op-Amp)?"", ""question"": ""24. Which component is commonly found in an operational amplifier (Op-Amp)?"", ""options"": [""Transistor"", ""Capacitor"", ""Resistor""], ""correct"": ""Transistor"", ""answer_text"": null, ""category"": null, ""source_file"": ""4.1 Diodes.docx"", ""source_module"": ""M4"", ""fmt"": ""csv"", ""module"": ""M4"", ""syllabusRef"": """", ""level"": """", ""difficulty"": ""MEDIUM"", ""subTopic"": """", ""isEssay"": false}",False
M4,,,25. What is the function of a voltage follower circuit using an Op-Amp?,To provide high input impedance and low output impedance,To amplify voltage,To invert the signal,,To provide high input impedance and low output impedance,MEDIUM,,,,DRAFT,Found in Suntech corpus,1,4.1 Diodes.docx,"{""raw"": ""25. What is the function of a voltage follower circuit using an Op-Amp?"", ""question"": ""25. What is the function of a voltage follower circuit using an Op-Amp?"", ""options"": [""To provide high input impedance and low output impedance"", ""To amplify voltage"", ""To invert the signal""], ""correct"": ""To provide high input impedance and low output impedance"", ""answer_text"": null, ""category"": null, ""source_file"": ""4.1 Diodes.docx"", ""source_module"": ""M4"", ""fmt"": ""csv"", ""module"": ""M4"", ""syllabusRef"": """", ""level"": """", ""difficulty"": ""MEDIUM"", ""subTopic"": """", ""isEssay"": false}",False
M4,,,26. What is the primary function of a logic gate?,To amplify signals,To perform logical operations,To store data,,To amplify signals,EASY,,,,DRAFT,Found in Suntech corpus,1,4.1 Diodes.docx,"{""raw"": ""26. What is the primary function of a logic gate?"", ""question"": ""26. What is the primary function of a logic gate?"", ""options"": [""To amplify signals"", ""To perform logical operations"", ""To store data""], ""correct"": ""To amplify signals"", ""answer_text"": null, ""category"": null, ""source_file"": ""4.1 Diodes.docx"", ""source_module"": ""M4"", ""fmt"": ""csv"", ""module"": ""M4"", ""syllabusRef"": """", ""level"": """", ""difficulty"": ""EASY"", ""subTopic"": """", ""isEssay"": false}",False
M4,,,27. Which logic gate outputs true only when both inputs are true?,AND gate,OR gate,NOT gate,,OR gate,MEDIUM,,,,DRAFT,Found in Suntech corpus,1,4.1 Diodes.docx,"{""raw"": ""27. Which logic gate outputs true only when both inputs are true?"", ""question"": ""27. Which logic gate outputs true only when both inputs are true?"", ""options"": [""AND gate"", ""OR gate"", ""NOT gate""], ""correct"": ""OR gate"", ""answer_text"": null, ""category"": null, ""source_file"": ""4.1 Diodes.docx"", ""source_module"": ""M4"", ""fmt"": ""csv"", ""module"": ""M4"", ""syllabusRef"": """", ""level"": """", ""difficulty"": ""MEDIUM"", ""subTopic"": """", ""isEssay"": false}",False
M4,,,28. What does a NOT gate do to its input signal?,Amplifies it,Inverts it,Transmits it unchanged,,Inverts it,EASY,,,,DRAFT,ANSWERED,1,4.1 Diodes.docx,"{""raw"": ""28. What does a NOT gate do to its input signal?"", ""question"": ""28. What does a NOT gate do to its input signal?"", ""options"": [""Amplifies it"", ""Inverts it"", ""Transmits it unchanged""], ""correct"": ""Inverts it"", ""answer_text"": null, ""category"": null, ""source_file"": ""4.1 Diodes.docx"", ""source_module"": ""M4"", ""fmt"": ""csv"", ""module"": ""M4"", ""syllabusRef"": """", ""level"": """", ""difficulty"": ""EASY"", ""subTopic"": """", ""isEssay"": false}",False
M4,M4.04.02,,29. What is an application of an operational amplifier in linear circuits?,Voltage amplification,Data storage,Signal filtering,,Voltage amplification,MEDIUM,,,,DRAFT,Found in Suntech corpus,1,4.1 Diodes.docx,"{""raw"": ""29. What is an application of an operational amplifier in linear circuits?"", ""question"": ""29. What is an application of an operational amplifier in linear circuits?"", ""options"": [""Voltage amplification"", ""Data storage"", ""Signal filtering""], ""correct"": ""Voltage amplification"", ""answer_text"": null, ""category"": null, ""source_file"": ""4.1 Diodes.docx"", ""source_module"": ""M4"", ""fmt"": ""csv"", ""module"": ""M4"", ""syllabusRef"": ""M4.04.02"", ""level"": """", ""difficulty"": ""MEDIUM"", ""subTopic"": """", ""isEssay"": false}",False
M4,,,30. Which component configuration in an Op-Amp determines the gain?,Input impedance,Feedback network,Output impedance,,Feedback network,MEDIUM,,,,DRAFT,ANSWERED,1,4.1 Diodes.docx,"{""raw"": ""30. Which component configuration in an Op-Amp determines the gain?"", ""question"": ""30. Which component configuration in an Op-Amp determines the gain?"", ""options"": [""Input impedance"", ""Feedback network"", ""Output impedance""], ""correct"": ""Feedback network"", ""answer_text"": null, ""category"": null, ""source_file"": ""4.1 Diodes.docx"", ""source_module"": ""M4"", ""fmt"": ""csv"", ""module"": ""M4"", ""syllabusRef"": """", ""level"": """", ""difficulty"": ""MEDIUM"", ""subTopic"": """", ""isEssay"": false}",False
M4,,,31. What is the main purpose of doping in semiconductor fabrication?,To increase thermal resistance,To enhance electrical conductivity,To change the material color,,To enhance electrical conductivity,MEDIUM,,,,DRAFT,ANSWERED,1,4.1 Diodes.docx,"{""raw"": ""31. What is the main purpose of doping in semiconductor fabrication?"", ""question"": ""31. What is the main purpose of doping in semiconductor fabrication?"", ""options"": [""To increase thermal resistance"", ""To enhance electrical conductivity"", ""To change the material color""], ""correct"": ""To enhance electrical conductivity"", ""answer_text"": null, ""category"": null, ""source_file"": ""4.1 Diodes.docx"", ""source_module"": ""M4"", ""fmt"": ""csv"", ""module"": ""M4"", ""syllabusRef"": """", ""level"": """", ""difficulty"": ""MEDIUM"", ""subTopic"": """", ""isEssay"": false}",False
M4,,,32. Which semiconductor device can function as a switch or an amplifier?,Transistor,Diode,Capacitor,,Transistor,MEDIUM,,,,DRAFT,ANSWERED,1,4.1 Diodes.docx,"{""raw"": ""32. Which semiconductor device can function as a switch or an amplifier?"", ""question"": ""32. Which semiconductor device can function as a switch or an amplifier?"", ""options"": [""Transistor"", ""Diode"", ""Capacitor""], ""correct"": ""Transistor"", ""answer_text"": null, ""category"": null, ""source_file"": ""4.1 Diodes.docx"", ""source_module"": ""M4"", ""fmt"": ""csv"", ""module"": ""M4"", ""syllabusRef"": """", ""level"": """", ""difficulty"": ""MEDIUM"", ""subTopic"": """", ""isEssay"": false}",False
M4,,,33. What is the threshold voltage of a diode?,The voltage at which it stops conducting,The minimum voltage required for conduction,The maximum voltage it can withstand,,The voltage at which it stops conducting,EASY,,,,DRAFT,Found in Suntech corpus,1,4.1 Diodes.docx,"{""raw"": ""33. What is the threshold voltage of a diode?"", ""question"": ""33. What is the threshold voltage of a diode?"", ""options"": [""The voltage at which it stops conducting"", ""The minimum voltage required for conduction"", ""The maximum voltage it can withstand""], ""correct"": ""The voltage at which it stops conducting"", ""answer_text"": null, ""category"": null, ""source_file"": ""4.1 Diodes.docx"", ""source_module"": ""M4"", ""fmt"": ""csv"", ""module"": ""M4"", ""syllabusRef"": """", ""level"": """", ""difficulty"": ""EASY"", ""subTopic"": """", ""isEssay"": false}",False
M4,,,34. What type of semiconductor is created by adding pentavalent impurities?,P-type,N-type,Intrinsic,,P-type,MEDIUM,,,,DRAFT,Found in Suntech corpus,1,4.1 Diodes.docx,"{""raw"": ""34. What type of semiconductor is created by adding pentavalent impurities?"", ""question"": ""34. What type of semiconductor is created by adding pentavalent impurities?"", ""options"": [""P-type"", ""N-type"", ""Intrinsic""], ""correct"": ""P-type"", ""answer_text"": null, ""category"": null, ""source_file"": ""4.1 Diodes.docx"", ""source_module"": ""M4"", ""fmt"": ""csv"", ""module"": ""M4"", ""syllabusRef"": """", ""level"": """", ""difficulty"": ""MEDIUM"", ""subTopic"": """", ""isEssay"": false}",False
M4,,,"35. What does the term ""forward bias"" mean in relation to a diode?",The positive terminal is connected to the P-type material.,The positive terminal is connected to the N-type material.,The diode is not conducting.,,The diode is not conducting.,MEDIUM,,,,DRAFT,Found in Suntech corpus,1,4.1 Diodes.docx,"{""raw"": ""35. What does the term \""forward bias\"" mean in relation to a diode?"", ""question"": ""35. What does the term \""forward bias\"" mean in relation to a diode?"", ""options"": [""The positive terminal is connected to the P-type material."", ""The positive terminal is connected to the N-type material."", ""The diode is not conducting.""], ""correct"": ""The diode is not conducting."", ""answer_text"": null, ""category"": null, ""source_file"": ""4.1 Diodes.docx"", ""source_module"": ""M4"", ""fmt"": ""csv"", ""module"": ""M4"", ""syllabusRef"": """", ""level"": """", ""difficulty"": ""MEDIUM"", ""subTopic"": """", ""isEssay"": false}",False
M4,,,36. What is a common use for photodiodes?,Voltage regulation,Light detection,Power amplification,,Light detection,EASY,,,,DRAFT,ANSWERED,1,4.1 Diodes.docx,"{""raw"": ""36. What is a common use for photodiodes?"", ""question"": ""36. What is a common use for photodiodes?"", ""options"": [""Voltage regulation"", ""Light detection"", ""Power amplification""], ""correct"": ""Light detection"", ""answer_text"": null, ""category"": null, ""source_file"": ""4.1 Diodes.docx"", ""source_module"": ""M4"", ""fmt"": ""csv"", ""module"": ""M4"", ""syllabusRef"": """", ""level"": """", ""difficulty"": ""EASY"", ""subTopic"": """", ""isEssay"": false}",False
M4,,,37. What type of transistor is typically used in low noise applications?,Power transistor,Low noise transistor,Switching transistor,,Low noise transistor,MEDIUM,,,,DRAFT,Found in Suntech corpus,1,4.1 Diodes.docx,"{""raw"": ""37. What type of transistor is typically used in low noise applications?"", ""question"": ""37. What type of transistor is typically used in low noise applications?"", ""options"": [""Power transistor"", ""Low noise transistor"", ""Switching transistor""], ""correct"": ""Low noise transistor"", ""answer_text"": null, ""category"": null, ""source_file"": ""4.1 Diodes.docx"", ""source_module"": ""M4"", ""fmt"": ""csv"", ""module"": ""M4"", ""syllabusRef"": """", ""level"": """", ""difficulty"": ""MEDIUM"", ""subTopic"": """", ""isEssay"": false}",False
M4,,,38. Which component in an Op-Amp determines the bandwidth?,Compensation capacitor,Output resistor,Input resistor,,Output resistor,MEDIUM,,,,DRAFT,Found in Suntech corpus,1,4.1 Diodes.docx,"{""raw"": ""38. Which component in an Op-Amp determines the bandwidth?"", ""question"": ""38. Which component in an Op-Amp determines the bandwidth?"", ""options"": [""Compensation capacitor"", ""Output resistor"", ""Input resistor""], ""correct"": ""Output resistor"", ""answer_text"": null, ""category"": null, ""source_file"": ""4.1 Diodes.docx"", ""source_module"": ""M4"", ""fmt"": ""csv"", ""module"": ""M4"", ""syllabusRef"": """", ""level"": """", ""difficulty"": ""MEDIUM"", ""subTopic"": """", ""isEssay"": false}",False
