module,syllabusRef,level,text,optionA,optionB,optionC,optionD,correctAnswer,difficulty,subTopic,aiSourceRef,aiConfidence,status,reviewNote,points,sourceFile,rawJson,isEssay
M10,M10.5,1,"21. Which License category permits the issuance of certificates of release to service for piston engine non-pressurized aeroplanes of 2,000 kg MTOM and below?",Category A,Category B2L,Category B3,,Category B2L,MEDIUM,,,,APPROVED,,1,10.2.docx,"{""raw"": ""21. Which License category permits the issuance of certificates of release to service for piston engine non-pressurized aeroplanes of 2,000 kg MTOM and below?"", ""question"": ""21. Which License category permits the issuance of certificates of release to service for piston engine non-pressurized aeroplanes of 2,000 kg MTOM and below?"", ""options"": [""Category A"", ""Category B2L"", ""Category B3""], ""correct"": ""Category B2L"", ""answer_text"": null, ""category"": null, ""source_file"": ""10.2.docx"", ""source_module"": ""M10"", ""fmt"": ""csv"", ""module"": ""M10"", ""syllabusRef"": ""M10.5"", ""level"": ""1"", ""difficulty"": ""MEDIUM"", ""subTopic"": """", ""isEssay"": false}",False
M10,M10.10,1,22. What does a Category B2 License allow an individual to endorse?,Avionic systems,Piston engine aeroplanes,Complex maintenance tasks,,Complex maintenance tasks,MEDIUM,,,,APPROVED,,1,10.2.docx,"{""raw"": ""22. What does a Category B2 License allow an individual to endorse?"", ""question"": ""22. What does a Category B2 License allow an individual to endorse?"", ""options"": [""Avionic systems"", ""Piston engine aeroplanes"", ""Complex maintenance tasks""], ""correct"": ""Complex maintenance tasks"", ""answer_text"": null, ""category"": null, ""source_file"": ""10.2.docx"", ""source_module"": ""M10"", ""fmt"": ""csv"", ""module"": ""M10"", ""syllabusRef"": ""M10.10"", ""level"": ""1"", ""difficulty"": ""MEDIUM"", ""subTopic"": """", ""isEssay"": false}",False
M10,M10.10,1,23. What is the primary requirement for a Category B2L License?,Avionic system rating,Manufacturer subgroup rating,Full subgroup rating,,Avionic system rating,MEDIUM,,,,APPROVED,,1,10.2.docx,"{""raw"": ""23. What is the primary requirement for a Category B2L License?"", ""question"": ""23. What is the primary requirement for a Category B2L License?"", ""options"": [""Avionic system rating"", ""Manufacturer subgroup rating"", ""Full subgroup rating""], ""correct"": ""Avionic system rating"", ""answer_text"": null, ""category"": null, ""source_file"": ""10.2.docx"", ""source_module"": ""M10"", ""fmt"": ""csv"", ""module"": ""M10"", ""syllabusRef"": ""M10.10"", ""level"": ""1"", ""difficulty"": ""MEDIUM"", ""subTopic"": """", ""isEssay"": false}",False
M10,M10.2,2,24. Which License holder is entitled to be endorsed with Groups 3 and 4?,Category B1 License,Category B2L License,Category C License,,Category B1 License,MEDIUM,,,,APPROVED,,1,10.2.docx,"{""raw"": ""24. Which License holder is entitled to be endorsed with Groups 3 and 4?"", ""question"": ""24. Which License holder is entitled to be endorsed with Groups 3 and 4?"", ""options"": [""Category B1 License"", ""Category B2L License"", ""Category C License""], ""correct"": ""Category B1 License"", ""answer_text"": null, ""category"": null, ""source_file"": ""10.2.docx"", ""source_module"": ""M10"", ""fmt"": ""csv"", ""module"": ""M10"", ""syllabusRef"": ""M10.2"", ""level"": ""2"", ""difficulty"": ""MEDIUM"", ""subTopic"": """", ""isEssay"": false}",False
M10,M10.10,1,25. What is the minimum experience required for a type endorsement?,2 weeks,4 months,6 months,,6 months,MEDIUM,,,,APPROVED,,1,10.2.docx,"{""raw"": ""25. What is the minimum experience required for a type endorsement?"", ""question"": ""25. What is the minimum experience required for a type endorsement?"", ""options"": [""2 weeks"", ""4 months"", ""6 months""], ""correct"": ""6 months"", ""answer_text"": null, ""category"": null, ""source_file"": ""10.2.docx"", ""source_module"": ""M10"", ""fmt"": ""csv"", ""module"": ""M10"", ""syllabusRef"": ""M10.10"", ""level"": ""1"", ""difficulty"": ""MEDIUM"", ""subTopic"": """", ""isEssay"": false}",False
M10,M10.2,2,26. What is the primary purpose of a manufacturer subgroup rating for Category B1 and C License holders?,Endorse all aircraft types,Endorse specific manufacturer types,Endorse all avionic systems,,Endorse all aircraft types,MEDIUM,,,,APPROVED,,1,10.2.docx,"{""raw"": ""26. What is the primary purpose of a manufacturer subgroup rating for Category B1 and C License holders?"", ""question"": ""26. What is the primary purpose of a manufacturer subgroup rating for Category B1 and C License holders?"", ""options"": [""Endorse all aircraft types"", ""Endorse specific manufacturer types"", ""Endorse all avionic systems""], ""correct"": ""Endorse all aircraft types"", ""answer_text"": null, ""category"": null, ""source_file"": ""10.2.docx"", ""source_module"": ""M10"", ""fmt"": ""csv"", ""module"": ""M10"", ""syllabusRef"": ""M10.2"", ""level"": ""2"", ""difficulty"": ""MEDIUM"", ""subTopic"": """", ""isEssay"": false}",False
M10,M10.2,2,27. Which License category requires an individual to have type training to the same standard as B1 or B2 certifying staff?,Category B2L,Category B3,Category C,,Category B2L,MEDIUM,,,,APPROVED,,1,10.2.docx,"{""raw"": ""27. Which License category requires an individual to have type training to the same standard as B1 or B2 certifying staff?"", ""question"": ""27. Which License category requires an individual to have type training to the same standard as B1 or B2 certifying staff?"", ""options"": [""Category B2L"", ""Category B3"", ""Category C""], ""correct"": ""Category B2L"", ""answer_text"": null, ""category"": null, ""source_file"": ""10.2.docx"", ""source_module"": ""M10"", ""fmt"": ""csv"", ""module"": ""M10"", ""syllabusRef"": ""M10.2"", ""level"": ""2"", ""difficulty"": ""MEDIUM"", ""subTopic"": """", ""isEssay"": false}",False
M10,M10.10,1,28. What must be attached to the application for a type endorsement?,Proof of identity,Experience logbook,Certificate of type course completion,,Certificate of type course completion,MEDIUM,,,,APPROVED,,1,10.2.docx,"{""raw"": ""28. What must be attached to the application for a type endorsement?"", ""question"": ""28. What must be attached to the application for a type endorsement?"", ""options"": [""Proof of identity"", ""Experience logbook"", ""Certificate of type course completion""], ""correct"": ""Certificate of type course completion"", ""answer_text"": null, ""category"": null, ""source_file"": ""10.2.docx"", ""source_module"": ""M10"", ""fmt"": ""csv"", ""module"": ""M10"", ""syllabusRef"": ""M10.10"", ""level"": ""1"", ""difficulty"": ""MEDIUM"", ""subTopic"": """", ""isEssay"": false}",False
M10,M10.10,1,29. What is the purpose of a full Group 4 rating on a Category B2L License?,Avionic systems endorsement,Endorsement for large aircraft,Endorsement for gas balloons,,Endorsement for large aircraft,MEDIUM,,,,APPROVED,,1,10.2.docx,"{""raw"": ""29. What is the purpose of a full Group 4 rating on a Category B2L License?"", ""question"": ""29. What is the purpose of a full Group 4 rating on a Category B2L License?"", ""options"": [""Avionic systems endorsement"", ""Endorsement for large aircraft"", ""Endorsement for gas balloons""], ""correct"": ""Endorsement for large aircraft"", ""answer_text"": null, ""category"": null, ""source_file"": ""10.2.docx"", ""source_module"": ""M10"", ""fmt"": ""csv"", ""module"": ""M10"", ""syllabusRef"": ""M10.10"", ""level"": ""1"", ""difficulty"": ""MEDIUM"", ""subTopic"": """", ""isEssay"": false}",False
M10,,,31. Which document is required to be presented as evidence of qualification within 24 hours upon request?,Logbook,License,Birth certificate,,License,MEDIUM,,,,APPROVED,,1,10.2.docx,"{""raw"": ""31. Which document is required to be presented as evidence of qualification within 24 hours upon request?"", ""question"": ""31. Which document is required to be presented as evidence of qualification within 24 hours upon request?"", ""options"": [""Logbook"", ""License"", ""Birth certificate""], ""correct"": ""License"", ""answer_text"": null, ""category"": null, ""source_file"": ""10.2.docx"", ""source_module"": ""M10"", ""fmt"": ""csv"", ""module"": ""M10"", ""syllabusRef"": """", ""level"": """", ""difficulty"": ""MEDIUM"", ""subTopic"": """", ""isEssay"": false}",False
M10,M10.10,1,32. What type of examination format is commonly used for aircraft maintenance License examinations?,Open-ended questions,Multiple-choice questions,True or false questions,,Multiple-choice questions,MEDIUM,,,,APPROVED,,1,10.2.docx,"{""raw"": ""32. What type of examination format is commonly used for aircraft maintenance License examinations?"", ""question"": ""32. What type of examination format is commonly used for aircraft maintenance License examinations?"", ""options"": [""Open-ended questions"", ""Multiple-choice questions"", ""True or false questions""], ""correct"": ""Multiple-choice questions"", ""answer_text"": null, ""category"": null, ""source_file"": ""10.2.docx"", ""source_module"": ""M10"", ""fmt"": ""csv"", ""module"": ""M10"", ""syllabusRef"": ""M10.10"", ""level"": ""1"", ""difficulty"": ""MEDIUM"", ""subTopic"": """", ""isEssay"": false}",False
M10,M10.2,2,33. What is the purpose of an English translation of the aircraft maintenance License?,To add more pages to the License,To make the License easier to read,To ensure understanding for mutual recognition,,To add more pages to the License,MEDIUM,,,,APPROVED,,1,10.2.docx,"{""raw"": ""33. What is the purpose of an English translation of the aircraft maintenance License?"", ""question"": ""33. What is the purpose of an English translation of the aircraft maintenance License?"", ""options"": [""To add more pages to the License"", ""To make the License easier to read"", ""To ensure understanding for mutual recognition""], ""correct"": ""To add more pages to the License"", ""answer_text"": null, ""category"": null, ""source_file"": ""10.2.docx"", ""source_module"": ""M10"", ""fmt"": ""csv"", ""module"": ""M10"", ""syllabusRef"": ""M10.2"", ""level"": ""2"", ""difficulty"": ""MEDIUM"", ""subTopic"": """", ""isEssay"": false}",False
M10,,,34. Which type of License endorsement is required for working on piston-engine non-pressurized aeroplanes?,Category B1,Category B2,Category B3,,Category B3,MEDIUM,,,,APPROVED,,1,10.2.docx,"{""raw"": ""34. Which type of License endorsement is required for working on piston-engine non-pressurized aeroplanes?"", ""question"": ""34. Which type of License endorsement is required for working on piston-engine non-pressurized aeroplanes?"", ""options"": [""Category B1"", ""Category B2"", ""Category B3""], ""correct"": ""Category B3"", ""answer_text"": null, ""category"": null, ""source_file"": ""10.2.docx"", ""source_module"": ""M10"", ""fmt"": ""csv"", ""module"": ""M10"", ""syllabusRef"": """", ""level"": """", ""difficulty"": ""MEDIUM"", ""subTopic"": """", ""isEssay"": false}",False
M10,M10.2,2,35. Which organization can carry out type examinations for aircraft maintenance License holders?,Part-66 organization,Part-147 organization,Part-145 organization,,Part-147 organization,MEDIUM,,,,APPROVED,,1,10.2.docx,"{""raw"": ""35. Which organization can carry out type examinations for aircraft maintenance License holders?"", ""question"": ""35. Which organization can carry out type examinations for aircraft maintenance License holders?"", ""options"": [""Part-66 organization"", ""Part-147 organization"", ""Part-145 organization""], ""correct"": ""Part-147 organization"", ""answer_text"": null, ""category"": null, ""source_file"": ""10.2.docx"", ""source_module"": ""M10"", ""fmt"": ""csv"", ""module"": ""M10"", ""syllabusRef"": ""M10.2"", ""level"": ""2"", ""difficulty"": ""MEDIUM"", ""subTopic"": """", ""isEssay"": false}",False
M10,M10.2,2,36. What is the purpose of renewing an Aircraft Maintenance License?,To change the License category,To update the personal details on the License,To verify information consistency with competent authority records,,To verify information consistency with competent authority records,MEDIUM,,,,APPROVED,,1,10.2.docx,"{""raw"": ""36. What is the purpose of renewing an Aircraft Maintenance License?"", ""question"": ""36. What is the purpose of renewing an Aircraft Maintenance License?"", ""options"": [""To change the License category"", ""To update the personal details on the License"", ""To verify information consistency with competent authority records""], ""correct"": ""To verify information consistency with competent authority records"", ""answer_text"": null, ""category"": null, ""source_file"": ""10.2.docx"", ""source_module"": ""M10"", ""fmt"": ""csv"", ""module"": ""M10"", ""syllabusRef"": ""M10.2"", ""level"": ""2"", ""difficulty"": ""MEDIUM"", ""subTopic"": """", ""isEssay"": false}",False
M10,M10.2,2,37. Which organization can issue a certificate of type course completion for a License endorsement?,Part-145 organization,Part-66 organization,Part-147 organization,,Part-147 organization,MEDIUM,,,,APPROVED,,1,10.2.docx,"{""raw"": ""37. Which organization can issue a certificate of type course completion for a License endorsement?"", ""question"": ""37. Which organization can issue a certificate of type course completion for a License endorsement?"", ""options"": [""Part-145 organization"", ""Part-66 organization"", ""Part-147 organization""], ""correct"": ""Part-147 organization"", ""answer_text"": null, ""category"": null, ""source_file"": ""10.2.docx"", ""source_module"": ""M10"", ""fmt"": ""csv"", ""module"": ""M10"", ""syllabusRef"": ""M10.2"", ""level"": ""2"", ""difficulty"": ""MEDIUM"", ""subTopic"": """", ""isEssay"": false}",False
M10,,,39. How often are new essay questions introduced in examinations?,Every month,Every 3 months,Every 6 months,,Every 6 months,MEDIUM,,,,APPROVED,,1,10.2.docx,"{""raw"": ""39. How often are new essay questions introduced in examinations?"", ""question"": ""39. How often are new essay questions introduced in examinations?"", ""options"": [""Every month"", ""Every 3 months"", ""Every 6 months""], ""correct"": ""Every 6 months"", ""answer_text"": null, ""category"": null, ""source_file"": ""10.2.docx"", ""source_module"": ""M10"", ""fmt"": ""csv"", ""module"": ""M10"", ""syllabusRef"": """", ""level"": """", ""difficulty"": ""MEDIUM"", ""subTopic"": """", ""isEssay"": false}",False
M10,M10.2,2,40. What document must be signed by the Aircraft Maintenance License holder upon receipt?,License renewal form,Aircraft maintenance logbook,The License itself,,Aircraft maintenance logbook,MEDIUM,,,,APPROVED,,1,10.2.docx,"{""raw"": ""40. What document must be signed by the Aircraft Maintenance License holder upon receipt?"", ""question"": ""40. What document must be signed by the Aircraft Maintenance License holder upon receipt?"", ""options"": [""License renewal form"", ""Aircraft maintenance logbook"", ""The License itself""], ""correct"": ""Aircraft maintenance logbook"", ""answer_text"": null, ""category"": null, ""source_file"": ""10.2.docx"", ""source_module"": ""M10"", ""fmt"": ""csv"", ""module"": ""M10"", ""syllabusRef"": ""M10.2"", ""level"": ""2"", ""difficulty"": ""MEDIUM"", ""subTopic"": """", ""isEssay"": false}",False
